objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain,inferred_gender,century,medium_category
437224,Village Festival,European Paintings,Paintings,American,Oil on canvas,1725,1725,1726,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100324-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100324-001.jpg,False,True,female,18th c. CE,painting
437226,Self-Portrait,Modern and Contemporary Art,Drawings,French,Glazed earthenware vase,1730,1730,1734,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100326-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100326-001.jpg,True,True,female,18th c. CE,other
437230,The Holy Family,European Paintings,Paintings,French,Oil and acrylic on canvas,1884,1884,1885,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100330-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100330-001.jpg,True,True,female,19th c. CE,painting
437232,Saint Jerome in His Study,European Paintings,Paintings,Italian,Oil on panel,1640,1640,1644,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100332-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100332-001.jpg,True,True,female,17th c. CE,painting
437233,Allegory of Spring,European Paintings,Paintings,American,Oil on canvas,1417,1417,1418,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100333-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100333-001.jpg,False,True,male,15th c. CE,painting
437235,Bust of a Woman,European Paintings,Paintings,Dutch,Oil on panel,1758,1758,1762,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100335-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100335-001.jpg,False,True,male,18th c. CE,painting
437237,Bust of a Woman,European Paintings,Paintings,French,Oil on canvas,1784,1784,1786,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100337-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100337-001.jpg,True,True,male,18th c. CE,painting
437239,Mythological Scene,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1634,1634,1637,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100339-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100339-001.jpg,True,True,male,17th c. CE,painting
437240,Village Festival,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1818,1818,1819,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100340-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100340-001.jpg,True,True,male,19th c. CE,painting
437241,Landscape with River,Modern and Contemporary Art,Drawings,French,Embroidered silk textile,1876,1876,1877,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100341-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100341-001.jpg,False,True,female,19th c. CE,other
437243,Landscape with River,European Paintings,Paintings,German,Oil on panel,1830,1830,1835,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100343-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100343-001.jpg,False,True,male,19th c. CE,painting
437244,Portrait of a Noblewoman by Claudel,European Paintings,Paintings,French,Oil on canvas,1861,1861,1864,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100344-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100344-001.jpg,True,True,female,19th c. CE,painting
437245,Village Festival,European Paintings,Paintings,German,Tempera on wood,1814,1814,1815,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100345-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100345-001.jpg,True,True,male,19th c. CE,painting
437246,The Holy Family,European Paintings,Paintings,American,Tempera on wood,1536,1536,1537,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100346-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100346-001.jpg,True,True,female,16th c. CE,painting
437249,Study of a Young Woman,European Paintings,Paintings,French,Tempera on wood,1873,1873,1876,Marie-Gabrielle Capet,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100349-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100349-001.jpg,True,True,female,19th c. CE,painting
437250,Portrait of a Noblewoman by Bonheur,European Paintings,Paintings,French,Oil on panel,1812,1812,1816,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100350-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100350-001.jpg,True,True,female,19th c. CE,painting
437251,Portrait of a Noblewoman by Carriera,European Paintings,Paintings,Italian,Oil and acrylic on canvas,1780,1780,1782,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100351-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100351-001.jpg,False,True,female,18th c. CE,painting
437252,Still Life with Flowers,European Paintings,Paintings,British,Oil on canvas,1564,1564,1569,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100352-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100352-001.jpg,False,True,male,16th c. CE,painting
437253,Interior Scene,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1555,1555,1557,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100353-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100353-001.jpg,True,True,female,16th c. CE,painting
437254,Study of a Young Woman,European Paintings,Paintings,French,Oil and acrylic on canvas,1885,1885,1890,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100354-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100354-001.jpg,True,True,female,19th c. CE,painting
437255,The Holy Family,European Paintings,Paintings,Spanish,Oil on canvas,1711,1711,1713,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100355-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100355-001.jpg,False,True,male,18th c. CE,painting
437261,Study of a Young Woman,European Paintings,Paintings,British,Tempera on wood,1827,1827,1829,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100361-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100361-001.jpg,True,True,male,19th c. CE,painting
437262,Portrait of a Noblewoman by Gogh,European Paintings,Paintings,Dutch,Oil on panel,1657,1657,1661,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100362-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100362-001.jpg,True,True,male,17th c. CE,painting
437263,The Holy Family,European Paintings,Prints,British,Etching and engraving,1712,1712,1717,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100363-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100363-001.jpg,False,True,male,18th c. CE,print
437265,Portrait of a Noblewoman by Dyck,European Paintings,Paintings,Flemish,Oil on panel,1559,1559,1561,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100365-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100365-001.jpg,False,True,male,16th c. CE,painting
437266,Bust of a Woman,European Paintings,Prints,French,Lithograph on paper,1778,1778,1781,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100366-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100366-001.jpg,True,True,female,18th c. CE,print
437267,Saint Jerome in His Study,European Paintings,Paintings,German,Tempera on wood,1787,1787,1789,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100367-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100367-001.jpg,True,True,male,18th c. CE,painting
437269,Studies of Hands and Drapery,European Paintings,Paintings,Netherlandish,Tempera on wood,1680,1680,1684,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100369-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100369-001.jpg,False,True,male,17th c. CE,painting
437270,Portrait of a Gentleman by Eyck,European Paintings,Paintings,Netherlandish,Oil on panel,1830,1830,1833,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100370-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100370-001.jpg,False,True,male,19th c. CE,painting
437274,Portrait of a Gentleman by Brun,European Paintings,Paintings,French,Oil on canvas,1766,1766,1771,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100374-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100374-001.jpg,True,True,female,18th c. CE,painting
437275,Mythological Scene,European Paintings,Paintings,French,Oil on canvas,1562,1562,1567,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100375-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100375-001.jpg,False,True,male,16th c. CE,painting
437278,Portrait of a Noblewoman by Rodin,European Paintings,Paintings,French,Oil on panel,1524,1524,1528,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100378-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100378-001.jpg,False,True,male,16th c. CE,painting
437282,Bust of a Woman,European Paintings,Paintings,American,Oil and acrylic on canvas,1763,1763,1764,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100382-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100382-001.jpg,False,True,female,18th c. CE,painting
437286,Mountain View at Sunset,European Paintings,Paintings,Netherlandish,Oil on canvas,1529,1529,1534,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100386-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100386-001.jpg,False,True,male,16th c. CE,painting
437287,The Holy Family,European Paintings,Paintings,French,Oil on canvas,1678,1678,1683,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100387-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100387-001.jpg,False,True,male,17th c. CE,painting
437288,Study of a Young Woman,European Paintings,Paintings,Spanish,Tempera on wood,1450,1450,1452,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100388-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100388-001.jpg,False,True,male,15th c. CE,painting
437289,Interior Scene,European Paintings,Paintings,Italian,Oil on canvas,1539,1539,1543,Sofonisba Anguissola,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100389-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100389-001.jpg,False,True,female,16th c. CE,painting
437290,Interior Scene,European Paintings,Paintings,French,Oil on canvas,1756,1756,1760,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100390-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100390-001.jpg,True,True,male,18th c. CE,painting
437291,Study of a Young Woman,European Paintings,Paintings,Netherlandish,Oil on panel,1567,1567,1571,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100391-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100391-001.jpg,True,True,male,16th c. CE,painting
437295,The Holy Family,Modern and Contemporary Art,Drawings,Dutch,Pen and brown ink,1622,1622,1624,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100395-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100395-001.jpg,True,True,male,17th c. CE,drawing_paper
437298,Studies of Hands and Drapery,Modern and Contemporary Art,Drawings,French,Watercolor and ink on paper,1815,1815,1819,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100398-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100398-001.jpg,False,True,male,19th c. CE,drawing_paper
437300,Mythological Scene,European Paintings,Paintings,French,Tempera on wood,1429,1429,1433,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100400-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100400-001.jpg,False,True,male,15th c. CE,painting
437301,Still Life with Flowers,European Paintings,Prints,Flemish,Lithograph on paper,1921,1921,1924,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100401-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100401-001.jpg,False,True,male,20th c. CE,print
437305,Saint Jerome in His Study,European Paintings,Prints,Spanish,Woodcut,1866,1866,1871,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100405-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100405-001.jpg,True,True,male,19th c. CE,print
437307,Saint Jerome in His Study,European Paintings,Paintings,American,Oil on canvas,1813,1813,1815,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100407-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100407-001.jpg,True,True,male,19th c. CE,painting
437308,Interior Scene,European Paintings,Paintings,French,Oil on panel,1672,1672,1676,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100408-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100408-001.jpg,False,True,female,17th c. CE,painting
437310,Allegory of Spring,European Paintings,Paintings,Italian,Oil on canvas,1565,1565,1566,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100410-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100410-001.jpg,False,True,female,16th c. CE,painting
437320,Allegory of Spring,European Paintings,Paintings,British,Oil on canvas,1679,1679,1682,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100420-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100420-001.jpg,False,True,male,17th c. CE,painting
437321,Study of a Young Woman,European Paintings,Paintings,German,Oil and acrylic on canvas,1567,1567,1571,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100421-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100421-001.jpg,False,True,male,16th c. CE,painting
437322,Studies of Hands and Drapery,European Paintings,Paintings,German,Oil and acrylic on canvas,1824,1824,1828,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100422-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100422-001.jpg,False,True,male,19th c. CE,painting
437324,Self-Portrait,European Paintings,Prints,French,Lithograph on paper,1932,1932,1936,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100424-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100424-001.jpg,False,True,male,20th c. CE,print
437325,Village Festival,European Paintings,Paintings,Netherlandish,Tempera on wood,1666,1666,1670,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100425-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100425-001.jpg,True,True,male,17th c. CE,painting
437326,The Holy Family,European Paintings,Paintings,French,Oil on canvas,1653,1653,1657,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100426-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100426-001.jpg,True,True,male,17th c. CE,painting
437327,Self-Portrait,European Paintings,Prints,Dutch,Woodcut,1883,1883,1885,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100427-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100427-001.jpg,True,True,male,19th c. CE,print
437328,Landscape with River,European Paintings,Paintings,Netherlandish,Tempera on wood,1812,1812,1817,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100428-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100428-001.jpg,True,True,male,19th c. CE,painting
437329,Study of a Young Woman,European Paintings,Paintings,British,Tempera on wood,1716,1716,1718,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100429-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100429-001.jpg,False,True,male,18th c. CE,painting
437330,Mountain View at Sunset,Modern and Contemporary Art,Drawings,German,Graphite on paper,1739,1739,1743,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100430-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100430-001.jpg,True,True,male,18th c. CE,drawing_paper
437332,Still Life with Flowers,Modern and Contemporary Art,Drawings,French,Watercolor and ink on paper,1672,1672,1674,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100432-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100432-001.jpg,True,True,female,17th c. CE,drawing_paper
437333,Studies of Hands and Drapery,European Paintings,Prints,French,Etching and engraving,1884,1884,1886,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100433-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100433-001.jpg,False,True,female,19th c. CE,print
437334,Landscape with River,European Paintings,Prints,French,Drypoint,1890,1890,1895,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100434-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100434-001.jpg,True,True,male,19th c. CE,other
437340,Mythological Scene,European Paintings,Paintings,Spanish,Oil on canvas,1667,1667,1669,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100440-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100440-001.jpg,False,True,male,17th c. CE,painting
437341,Mythological Scene,European Paintings,Paintings,British,Oil on canvas,1757,1757,1760,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100441-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100441-001.jpg,True,True,male,18th c. CE,painting
437342,Landscape with River,European Paintings,Paintings,American,Oil on panel,1890,1890,1895,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100442-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100442-001.jpg,True,True,female,19th c. CE,painting
437343,Village Festival,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1820,1820,1825,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100443-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100443-001.jpg,True,True,male,19th c. CE,painting
437345,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil and acrylic on canvas,1714,1714,1716,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100445-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100445-001.jpg,False,True,female,18th c. CE,painting
437346,Interior Scene,European Paintings,Paintings,Italian,Oil on panel,1679,1679,1683,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100446-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100446-001.jpg,True,True,female,17th c. CE,painting
437347,Studies of Hands and Drapery,Modern and Contemporary Art,Sculpture,Netherlandish,Bronze statue,1723,1723,1724,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100447-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100447-001.jpg,True,True,male,18th c. CE,sculpture
437352,Self-Portrait,European Paintings,Paintings,German,Tempera on wood,1788,1788,1790,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100452-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100452-001.jpg,False,True,male,18th c. CE,painting
437353,Self-Portrait,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1827,1827,1831,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100453-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100453-001.jpg,True,True,male,19th c. CE,painting
437355,Interior Scene,European Paintings,Paintings,Flemish,Oil on canvas,1878,1878,1882,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100455-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100455-001.jpg,True,True,male,19th c. CE,painting
437356,Bust of a Woman,European Paintings,Paintings,French,Oil on panel,1888,1888,1889,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100456-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100456-001.jpg,True,True,female,19th c. CE,painting
437359,Landscape with River,European Paintings,Paintings,Dutch,Oil on panel,1785,1785,1788,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100459-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100459-001.jpg,True,True,male,18th c. CE,painting
437360,Mythological Scene,European Paintings,Paintings,French,Oil and acrylic on canvas,1896,1896,1901,Marie-Gabrielle Capet,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100460-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100460-001.jpg,False,True,female,19th c. CE,painting
437361,Saint Jerome in His Study,European Paintings,Paintings,French,Oil and acrylic on canvas,1688,1688,1689,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100461-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100461-001.jpg,True,True,male,17th c. CE,painting
437362,Saint Jerome in His Study,European Paintings,Prints,American,Woodcut,1837,1837,1841,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100462-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100462-001.jpg,True,True,female,19th c. CE,print
437365,Interior Scene,European Paintings,Prints,Italian,Lithograph on paper,1559,1559,1564,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100465-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100465-001.jpg,True,True,female,16th c. CE,print
437367,Bust of a Woman,European Paintings,Paintings,French,Oil on canvas,1942,1942,1945,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100467-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100467-001.jpg,True,True,female,20th c. CE,painting
437369,Self-Portrait,European Paintings,Paintings,French,Oil on panel,1637,1637,1639,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100469-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100469-001.jpg,True,True,female,17th c. CE,painting
437371,Saint Jerome in His Study,European Paintings,Paintings,French,Tempera on wood,1622,1622,1627,Anne Vallayer-Coster,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100471-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100471-001.jpg,False,True,female,17th c. CE,painting
437372,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1814,1814,1817,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100472-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100472-001.jpg,False,True,male,19th c. CE,painting
437374,Mountain View at Sunset,European Paintings,Paintings,French,Oil on canvas,1670,1670,1671,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100474-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100474-001.jpg,True,True,male,17th c. CE,painting
437376,The Holy Family,European Paintings,Prints,French,Lithograph on paper,1750,1750,1753,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100476-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100476-001.jpg,False,True,male,18th c. CE,print
437377,Studies of Hands and Drapery,European Paintings,Paintings,American,Tempera on wood,1731,1731,1735,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100477-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100477-001.jpg,False,True,female,18th c. CE,painting
437378,Study of a Young Woman,European Paintings,Prints,French,Woodcut,1617,1617,1619,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100478-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100478-001.jpg,False,True,male,17th c. CE,print
437379,Mythological Scene,European Paintings,Paintings,French,Oil on panel,1715,1715,1719,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100479-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100479-001.jpg,True,True,female,18th c. CE,painting
437383,Landscape with River,Modern and Contemporary Art,Sculpture,Flemish,Carved marble bust,1657,1657,1659,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100483-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100483-001.jpg,True,True,male,17th c. CE,sculpture
437385,The Holy Family,European Paintings,Paintings,Swiss,Oil on panel,1662,1662,1664,Angelica Kauffman,Swiss,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100485-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100485-001.jpg,False,True,female,17th c. CE,painting
437386,Allegory of Spring,European Paintings,Paintings,Flemish,Oil on canvas,1843,1843,1848,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100486-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100486-001.jpg,False,True,male,19th c. CE,painting
437387,Self-Portrait,European Paintings,Prints,French,Drypoint,1554,1554,1559,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100487-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100487-001.jpg,False,True,male,16th c. CE,other
437388,Mythological Scene,European Paintings,Paintings,American,Oil on panel,1899,1899,1902,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100488-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100488-001.jpg,False,True,female,19th c. CE,painting
437391,Mythological Scene,European Paintings,Paintings,Flemish,Tempera on wood,1527,1527,1531,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100491-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100491-001.jpg,True,True,male,16th c. CE,painting
437392,Bust of a Woman,European Paintings,Paintings,Italian,Tempera on wood,1651,1651,1655,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100492-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100492-001.jpg,False,True,female,17th c. CE,painting
