objectID,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,mean_value_score
437006,Interior Scene,Jan van Eyck,male,19th c. CE,drawing_paper,599,497,1.21,0.4804069697856903,0.09693105518817902,0.0007528978167101741,0.1926969742635265
437007,Bust of a Woman,Anthony van Dyck,male,19th c. CE,painting,483,624,0.77,0.07649263739585876,0.0009667768608778715,0.004851719830185175,0.027437044695640605
437011,Studies of Hands and Drapery,Joshua Reynolds,male,20th c. CE,painting,471,625,0.75,0.0676087737083435,0.056334298104047775,0.004277702886611223,0.04274025823300084
437012,Interior Scene,Vincent van Gogh,male,19th c. CE,other,599,177,3.38,0.08851813524961472,-0.03828591853380203,0.0012035188265144825,0.01714524518077572
437013,Village Festival,Élisabeth Louise Vigée Le Brun,female,16th c. CE,painting,480,625,0.77,0.290049284696579,0.0754786878824234,0.035829588770866394,0.13378585378328958
437015,The Holy Family,Paul Cézanne,male,20th c. CE,painting,403,624,0.65,0.006788887083530426,0.0026799747720360756,-0.013781964778900146,-0.0014377009744445484
437018,Study of a Young Woman,Camille Claudel,female,19th c. CE,painting,253,623,0.41,0.0020098681561648846,0.017199503257870674,0.0006511370884254575,0.006620169500820339
437019,Interior Scene,Diego Velázquez,male,16th c. CE,painting,600,564,1.06,0.08933182805776596,0.14305371046066284,0.012736269272863865,0.08170726926376422
437020,Landscape with River,Albrecht Dürer,male,19th c. CE,painting,462,624,0.74,0.002154876012355089,0.003026109654456377,-0.0009416277753189206,0.001413119297164182
437023,Portrait of a Gentleman by Goya,Francisco Goya,male,20th c. CE,painting,404,624,0.65,0.035099562257528305,0.037958428263664246,0.005497933831065893,0.02618530811741948
437028,Study of a Young Woman,Vincent van Gogh,male,17th c. CE,painting,599,609,0.98,0.030052684247493744,0.03193626180291176,0.04359632730484009,0.0351950911184152
437029,Bust of a Woman,Anthony van Dyck,male,19th c. CE,print,599,236,2.54,0.015637636184692383,-0.03439480811357498,0.0038307977374643087,-0.004975458063806097
437033,Village Festival,Jan van Eyck,male,16th c. CE,painting,440,625,0.7,0.5008369088172913,0.14160558581352234,0.018221033737063408,0.22022117612262568
437034,Mythological Scene,Rachel Ruysch,female,16th c. CE,other,599,590,1.02,0.057775430381298065,-0.20657286047935486,0.00030261737992987037,-0.04949827090604231
437040,Still Life with Flowers,Francisco Goya,male,18th c. CE,painting,599,374,1.6,0.13308626413345337,-0.12904000282287598,0.004259972833096981,0.0027687447145581245
437042,Bust of a Woman,Edmonia Lewis,female,17th c. CE,painting,600,366,1.64,0.0667075365781784,-0.035044942051172256,0.000849311996717006,0.010837302174574385
437045,Saint Jerome in His Study,Rembrandt van Rijn,male,19th c. CE,drawing_paper,445,624,0.71,0.007637326605618,-0.003125083399936557,0.0025621706154197454,0.002358137940367063
437046,Study of a Young Woman,Rogier van der Weyden,male,17th c. CE,drawing_paper,431,624,0.69,0.0295085571706295,0.012945257127285004,0.0014013330219313502,0.014618382439948618
437047,Landscape with River,Winslow Homer,male,15th c. CE,painting,579,625,0.93,0.0024877358227968216,-1.719116698950529e-05,0.002759904135018587,0.0017434829302753012
437048,Study of a Young Woman,Vincent van Gogh,male,19th c. CE,painting,466,625,0.75,0.010679639875888824,0.03900184482336044,-0.013387452811002731,0.012098010629415512
437050,Saint Jerome in His Study,Edmonia Lewis,female,19th c. CE,other,471,624,0.75,0.20740094780921936,-0.32628577947616577,0.002240031724795699,-0.038881599980716906
437052,Self-Portrait,Artemisia Gentileschi,female,19th c. CE,painting,599,330,1.82,0.019189385697245598,-0.0018979217857122421,0.0022747511975467205,0.006522071703026692
437053,Portrait of a Noblewoman by Velázquez,Diego Velázquez,male,19th c. CE,painting,599,413,1.45,0.32754048705101013,0.014044925570487976,-0.003748272079974413,0.1126123801805079
437056,Saint Jerome in His Study,Hans Holbein the Younger,male,19th c. CE,print,599,392,1.53,0.42633751034736633,0.007358122617006302,0.05238817632198334,0.16202793642878532
437057,Mythological Scene,Lucas Cranach the Elder,male,18th c. CE,print,599,591,1.01,0.3401421904563904,0.2915010154247284,0.001142782624810934,0.2109286628353099
437060,Village Festival,John Singer Sargent,male,19th c. CE,painting,456,625,0.73,0.6545077562332153,0.050035737454891205,0.008178133517503738,0.23757387573520342
437061,Interior Scene,Jan van Eyck,male,20th c. CE,painting,599,596,1.01,0.22650131583213806,-0.17524315416812897,0.01680751144886017,0.022688557704289753
437062,Interior Scene,Auguste Rodin,male,19th c. CE,drawing_paper,481,624,0.77,0.6586096286773682,0.013400530442595482,0.048432789742946625,0.2401476496209701
437065,The Holy Family,Peter Paul Rubens,male,19th c. CE,drawing_paper,317,625,0.51,0.018975205719470978,0.0036557884886860847,0.008655193261802197,0.010428729156653086
437067,Saint Jerome in His Study,Harriet Hosmer,female,16th c. CE,painting,486,625,0.78,0.014005422592163086,-0.10938534140586853,0.0037507887464016676,-0.030543043355767924
437068,Studies of Hands and Drapery,Paul Cézanne,male,17th c. CE,painting,486,624,0.78,0.08491650223731995,-0.03502988815307617,0.0033854488283395767,0.01775735430419445
437069,Studies of Hands and Drapery,Claude Monet,male,17th c. CE,painting,379,625,0.61,0.11538977921009064,-0.0002477933303453028,0.0017126980237662792,0.038951561301170536
437070,Portrait of a Noblewoman by Peeters,Clara Peeters,female,17th c. CE,painting,552,625,0.88,0.07461138069629669,-0.5972309708595276,0.0003071782412007451,-0.1741041373073434
437072,Studies of Hands and Drapery,Joshua Reynolds,male,16th c. CE,drawing_paper,545,625,0.87,0.06163999065756798,-0.548963725566864,-0.0009084814810194075,-0.16274407213010514
437075,Allegory of Spring,Marie-Gabrielle Capet,female,18th c. CE,painting,496,624,0.79,0.00015537420404143631,-0.0003049020888283849,-0.00023299394524656236,-0.00012750727667783698
437078,Still Life with Flowers,Marie-Denise Villers,female,17th c. CE,painting,600,446,1.35,0.6657086610794067,0.04509934410452843,0.0005904030986130238,0.2371328027608494
437079,Landscape with River,Artemisia Gentileschi,female,20th c. CE,painting,600,450,1.33,0.40249720215797424,-0.01642005518078804,0.0020522717386484146,0.1293764729052782
437082,Mythological Scene,Edmonia Lewis,female,18th c. CE,other,600,468,1.28,0.26265445351600647,-0.3059171736240387,0.0017350256675854325,-0.013842564813482264
437083,Allegory of Spring,Edgar Degas,male,19th c. CE,drawing_paper,459,624,0.74,0.04194042086601257,0.02299945428967476,0.005474592559039593,0.02347148923824231
437087,Studies of Hands and Drapery,Edgar Degas,male,17th c. CE,painting,501,624,0.8,0.0023440667428076267,-0.14908841252326965,-0.0009515484562143683,-0.0492319647455588
437088,Studies of Hands and Drapery,Marie-Gabrielle Capet,female,20th c. CE,painting,505,624,0.81,0.03191840648651123,-0.0698474794626236,-8.369678107555956e-05,-0.012670923252395975
437090,Mythological Scene,Winslow Homer,male,20th c. CE,painting,452,625,0.72,-0.011089913547039032,-0.12335735559463501,0.0018124188063666224,-0.044211616778435804
437092,Interior Scene,Sofonisba Anguissola,female,19th c. CE,print,421,624,0.67,0.056602317839860916,-0.3954401910305023,0.03712809085845947,-0.10056992744406064
437093,Interior Scene,Hans Holbein the Younger,male,18th c. CE,painting,599,416,1.44,0.18121333420276642,-0.16061162948608398,0.00039027511957101524,0.006997326612084483
437094,Mountain View at Sunset,Berthe Morisot,female,17th c. CE,other,600,489,1.23,0.043577343225479126,-0.12228617072105408,0.005379825364798307,-0.024443000710258882
437095,The Holy Family,Hans Holbein the Younger,male,17th c. CE,painting,430,624,0.69,0.02016833797097206,-0.229261577129364,0.002395935822278261,-0.0688991011120379
437097,Portrait of a Noblewoman by Houdon,Jean-Antoine Houdon,male,17th c. CE,print,599,468,1.28,0.31133583188056946,-0.025048375129699707,0.0026735069695860147,0.09632032124015193
437098,Village Festival,Albrecht Dürer,male,19th c. CE,painting,493,625,0.79,0.03224364295601845,-0.31905069947242737,0.00017945660511031747,-0.0955425333037662
437099,Bust of a Woman,Anthony van Dyck,male,17th c. CE,painting,543,625,0.87,-0.021919744089245796,-0.7519320249557495,0.00027724678511731327,-0.257858174086626
437101,Interior Scene,Edgar Degas,male,20th c. CE,painting,599,458,1.31,0.5980062484741211,0.09447571635246277,0.0007477449835278094,0.2310765699367039
437139,Mythological Scene,Thomas Gainsborough,male,18th c. CE,painting,599,458,1.31,0.07396689057350159,-0.0720236524939537,0.017271043732762337,0.006404760604103406
437140,Portrait of a Noblewoman by Claudel,Camille Claudel,female,19th c. CE,painting,409,624,0.66,-0.00015656734467484057,0.0006557698361575603,-0.0011862845858559012,-0.00022902736479106048
437142,Allegory of Spring,Judith Leyster,female,19th c. CE,print,599,522,1.15,0.018781393766403198,-0.18069005012512207,0.0015887373592704535,-0.05343997299981614
437143,Allegory of Spring,Auguste Rodin,male,18th c. CE,painting,379,625,0.61,0.014707171358168125,-0.026836909353733063,0.0014668580843135715,-0.0035542933037504554
437144,Still Life with Flowers,Berthe Morisot,female,17th c. CE,drawing_paper,517,624,0.83,0.25738850235939026,0.03680524230003357,0.024765295907855034,0.10631968018909295
437145,Studies of Hands and Drapery,Peter Paul Rubens,male,19th c. CE,painting,491,624,0.79,0.13230165839195251,0.05745293200016022,0.006283877417445183,0.06534615593651931
437148,The Holy Family,Winslow Homer,male,19th c. CE,drawing_paper,441,625,0.71,0.06663507968187332,-0.042776595801115036,-0.0026127598248422146,0.00708190801863869
437151,Portrait of a Gentleman by Rubens,Peter Paul Rubens,male,19th c. CE,painting,357,624,0.57,0.0002201974712079391,0.0004767394275404513,0.0010787883074954152,0.0005919084020812685
437154,Portrait of a Gentleman by Gainsborough,Thomas Gainsborough,male,19th c. CE,painting,538,625,0.86,-0.02120301127433777,-0.017793811857700348,0.002500152215361595,-0.012165556972225508
437156,Bust of a Woman,Édouard Manet,male,16th c. CE,painting,502,625,0.8,0.0714842826128006,0.002861327026039362,0.0006297540385276079,0.024991787892455857
437158,The Holy Family,Paul Cézanne,male,19th c. CE,other,590,625,0.94,0.006077535450458527,-0.2244965136051178,0.003157213795930147,-0.07175392145290971
437164,Studies of Hands and Drapery,Lucas Cranach the Elder,male,16th c. CE,painting,518,625,0.83,0.18038424849510193,-0.15334512293338776,0.004024327266961336,0.01035448427622517
437165,Landscape with River,Anthony van Dyck,male,19th c. CE,print,531,624,0.85,0.008641883730888367,-0.02383183129131794,0.007389449048787355,-0.0026001661705474057
437166,Landscape with River,Jean-Antoine Houdon,male,19th c. CE,painting,599,562,1.07,0.2239849865436554,-0.010217655450105667,-0.007873591035604477,0.06863124668598175
437167,Study of a Young Woman,Thomas Gainsborough,male,18th c. CE,painting,521,624,0.83,0.023537248373031616,0.03918958082795143,-0.031997550278902054,0.010243092974026998
437168,The Holy Family,J.M.W. Turner,male,15th c. CE,painting,457,625,0.73,0.01987633854150772,-0.007471175864338875,0.007501430343836546,0.006635531007001798
437172,Portrait of a Gentleman by Villers,Marie-Denise Villers,female,19th c. CE,painting,406,624,0.65,0.12962736189365387,-0.020236805081367493,0.005591001361608505,0.03832718605796496
437173,Still Life with Flowers,Rogier van der Weyden,male,17th c. CE,painting,384,625,0.61,0.08987383544445038,-0.05337773263454437,0.005981841124594212,0.014159314644833406
437177,Allegory of Spring,Sofonisba Anguissola,female,16th c. CE,print,519,624,0.83,0.3135709762573242,-0.00011990778148174286,0.0072486321441829205,0.10689990020667513
437180,Saint Jerome in His Study,Rosa Bonheur,female,19th c. CE,painting,467,625,0.75,0.7920965552330017,-0.027917593717575073,0.0008232751861214638,0.2550007455671827
437181,Allegory of Spring,Paul Cézanne,male,17th c. CE,painting,488,624,0.78,0.3637467324733734,0.30722683668136597,-0.00015271981828846037,0.22360694977881698
437183,Allegory of Spring,Auguste Rodin,male,20th c. CE,painting,480,624,0.77,0.695499837398529,0.054014354944229126,0.004425749648362398,0.2513133139970402
437185,Still Life with Flowers,Rembrandt van Rijn,male,19th c. CE,painting,493,625,0.79,0.12440600246191025,0.10515514016151428,0.0015832004137337208,0.07704811434571941
437187,Portrait of a Gentleman by Younger,Hans Holbein the Younger,male,16th c. CE,painting,599,475,1.26,0.0002808236167766154,0.0018847787287086248,0.0001277300762012601,0.0007644441405621668
437188,Mythological Scene,Élisabeth Louise Vigée Le Brun,female,17th c. CE,painting,599,483,1.24,0.00017451700114179403,0.0007265630410984159,0.0001076443149941042,0.00033624145241143805
437189,Landscape with River,Artemisia Gentileschi,female,19th c. CE,painting,488,625,0.78,0.23570293188095093,0.12703770399093628,0.005181631073355675,0.1226407556484143
437190,Allegory of Spring,J.M.W. Turner,male,16th c. CE,painting,600,472,1.27,0.14825928211212158,-0.02142377756536007,0.00048784937825985253,0.042441117975007124
437192,Bust of a Woman,Francisco Goya,male,17th c. CE,painting,599,395,1.52,0.0593743659555912,-0.018702996894717216,0.0008215741836465895,0.013830981081506858
437193,Portrait of a Noblewoman by Gainsborough,Thomas Gainsborough,male,19th c. CE,painting,462,625,0.74,0.0004172157496213913,-0.4167274534702301,0.00013611656322609633,-0.13872470705246087
437195,Allegory of Spring,Rembrandt van Rijn,male,19th c. CE,painting,331,624,0.53,0.29842498898506165,-0.002758024726063013,0.06273676455020905,0.11946790960306923
437197,Mythological Scene,Anthony van Dyck,male,20th c. CE,painting,380,624,0.61,-0.00022438267478719354,0.00105495925527066,-0.0008362609660252929,-1.8947951806088288e-06
437203,Saint Jerome in His Study,John Singer Sargent,male,17th c. CE,painting,490,625,0.78,0.07907932996749878,0.00056510791182518,0.0024202598724514246,0.027354899250591796
437204,Mountain View at Sunset,Diego Velázquez,male,18th c. CE,painting,482,624,0.77,0.004627872258424759,-0.031026722863316536,0.0021730042062699795,-0.008075282132873932
437205,Allegory of Spring,Winslow Homer,male,19th c. CE,painting,487,624,0.78,0.010420354083180428,-0.16044831275939941,0.00010051399294752628,-0.04997581489442382
437206,Still Life with Flowers,Francisco Goya,male,19th c. CE,painting,468,624,0.75,0.008277881890535355,-0.052858442068099976,0.0002475210349075496,-0.014777679714219024
437209,Village Festival,Hans Holbein the Younger,male,20th c. CE,other,487,624,0.78,-0.0016865506768226624,-0.079684317111969,0.010281048715114594,-0.023696606357892353
437211,Self-Portrait,Edmonia Lewis,female,18th c. CE,painting,599,496,1.21,0.2382536679506302,0.03805284574627876,0.003871204098686576,0.09339257259853184
437212,Still Life with Flowers,Jan van Eyck,male,16th c. CE,painting,495,624,0.79,0.1289903223514557,-0.029349632561206818,0.0010178765514865518,0.03355285544724514
437216,Studies of Hands and Drapery,Albrecht Dürer,male,16th c. CE,painting,539,625,0.86,0.23279207944869995,0.1787566989660263,0.046356119215488434,0.15263496587673822
437219,Still Life with Flowers,Rosalba Carriera,female,17th c. CE,drawing_paper,599,398,1.51,0.21748441457748413,-0.3229319751262665,0.0012804146390408278,-0.03472238196991384
437220,Village Festival,Paul Cézanne,male,20th c. CE,painting,513,624,0.82,0.04299630969762802,0.011667191982269287,0.004979743156582117,0.019881081612159807
437222,Portrait of a Gentleman by Sargent,John Singer Sargent,male,18th c. CE,print,520,624,0.83,0.008645135909318924,0.05855231732130051,0.021874312311410904,0.029690588514010113
437224,Village Festival,Edmonia Lewis,female,18th c. CE,painting,475,624,0.76,0.02857927791774273,0.018464114516973495,-0.0016923525836318731,0.015117013283694783
437226,Self-Portrait,Anne Vallayer-Coster,female,18th c. CE,other,491,624,0.79,0.0068612489849328995,0.007321820594370365,0.0017351098358631134,0.005306059805055459
437230,The Holy Family,Camille Claudel,female,19th c. CE,painting,599,608,0.99,0.3066122531890869,0.07804740220308304,0.01680118963122368,0.13382028167446455
437232,Saint Jerome in His Study,Artemisia Gentileschi,female,17th c. CE,painting,433,624,0.69,0.02585320733487606,0.03844107687473297,0.00593994278460741,0.023411408998072147
437233,Allegory of Spring,Winslow Homer,male,15th c. CE,painting,525,624,0.84,0.00210748752579093,-0.9188612103462219,-0.00014707905938848853,-0.3056336006266065
437235,Bust of a Woman,Vincent van Gogh,male,18th c. CE,painting,599,481,1.25,0.21800611913204193,-0.14280398190021515,0.00032401946373283863,0.02517538556518654
437237,Bust of a Woman,Édouard Manet,male,18th c. CE,painting,495,625,0.79,0.01498660258948803,-0.14313191175460815,5.701015470549464e-05,-0.04269609967013821
437239,Mythological Scene,Peter Paul Rubens,male,17th c. CE,painting,600,492,1.22,0.4400799870491028,-0.006244603544473648,0.002364375162869692,0.14539991955583295
437240,Village Festival,Anthony van Dyck,male,19th c. CE,painting,405,624,0.65,0.0006790227489545941,0.0023782956413924694,0.00019042320491280407,0.0010825805317532893
437241,Landscape with River,Suzanne Valadon,female,19th c. CE,other,416,624,0.67,0.1114368736743927,-0.019405260682106018,0.028154153376817703,0.0400619221230348
437243,Landscape with River,Albrecht Dürer,male,19th c. CE,painting,368,624,0.59,-0.0023414860479533672,-0.011919057928025723,0.00012413255171850324,-0.004712137141420196
437244,Portrait of a Noblewoman by Claudel,Camille Claudel,female,19th c. CE,painting,599,463,1.29,0.12947048246860504,0.4937703609466553,0.0013077910989522934,0.2081828781714042
437245,Village Festival,Lucas Cranach the Elder,male,19th c. CE,painting,599,463,1.29,0.0964980199933052,0.5669069886207581,0.0008350371499545872,0.22141334858800596
437246,The Holy Family,Harriet Hosmer,female,16th c. CE,painting,600,448,1.34,0.17399856448173523,0.015642855316400528,0.006234853528439999,0.06529209110885859
437249,Study of a Young Woman,Marie-Gabrielle Capet,female,19th c. CE,painting,396,625,0.63,0.007764836307615042,0.004123509395867586,0.0011783469235524535,0.0043555642090116935
437250,Portrait of a Noblewoman by Bonheur,Rosa Bonheur,female,19th c. CE,painting,442,625,0.71,0.47024789452552795,-0.005220938473939896,0.0009582656784914434,0.15532840724335983
437251,Portrait of a Noblewoman by Carriera,Rosalba Carriera,female,18th c. CE,painting,487,625,0.78,0.024725543335080147,-0.016420772299170494,0.0006684432155452669,0.0029910714171516397
437252,Still Life with Flowers,J.M.W. Turner,male,16th c. CE,painting,599,410,1.46,0.2946925759315491,-0.007541336119174957,0.0024110779631882906,0.09652077259185414
437253,Interior Scene,Rachel Ruysch,female,16th c. CE,painting,488,624,0.78,0.030637573450803757,0.02239055745303631,-0.1031435951590538,-0.01670515475173791
437254,Study of a Young Woman,Élisabeth Louise Vigée Le Brun,female,19th c. CE,painting,479,624,0.77,0.004516782704740763,0.015841003507375717,-0.10553470999002457,-0.028392307925969362
437255,The Holy Family,Diego Velázquez,male,18th c. CE,painting,470,625,0.75,0.04239175468683243,-0.015239004045724869,0.034975565969944,0.02070943887035052
437261,Study of a Young Woman,Joshua Reynolds,male,19th c. CE,painting,599,443,1.35,0.7409349679946899,0.048065777868032455,0.01895289309322834,0.26931787965198356
437262,Portrait of a Noblewoman by Gogh,Vincent van Gogh,male,17th c. CE,painting,452,624,0.72,0.18527662754058838,-0.07957232743501663,0.008116910234093666,0.03794040344655514
437263,The Holy Family,Thomas Gainsborough,male,18th c. CE,print,324,625,0.52,0.069541797041893,0.025213925167918205,0.0005192533135414124,0.031758325174450874
437265,Portrait of a Noblewoman by Dyck,Anthony van Dyck,male,16th c. CE,painting,443,625,0.71,0.2239309847354889,0.03374307602643967,0.00874450895935297,0.08880618990709384
437269,Studies of Hands and Drapery,Jan van Eyck,male,17th c. CE,painting,600,463,1.3,0.08975803852081299,-0.014773453585803509,0.0008629292715340853,0.02528250473551452
437270,Portrait of a Gentleman by Eyck,Jan van Eyck,male,19th c. CE,painting,415,624,0.67,-0.0635027140378952,-0.02647578716278076,0.006903170142322779,-0.027691777019451063
437274,Portrait of a Gentleman by Brun,Élisabeth Louise Vigée Le Brun,female,18th c. CE,painting,599,613,0.98,-0.011839292012155056,0.00738917151466012,0.00117267738096416,-0.001092481038843592
437275,Mythological Scene,Claude Monet,male,16th c. CE,painting,472,624,0.76,-0.023099306970834732,-0.07730086147785187,0.0013067696709185839,-0.03303113292592267
437278,Portrait of a Noblewoman by Rodin,Auguste Rodin,male,16th c. CE,painting,561,624,0.9,0.00194214575458318,0.02396966516971588,-0.0057331472635269165,0.006726221220257382
437282,Bust of a Woman,Mary Cassatt,female,18th c. CE,painting,460,625,0.74,0.028892789036035538,-0.27851152420043945,-0.0003332557389512658,-0.08331733030111839
437286,Mountain View at Sunset,Jan van Eyck,male,16th c. CE,painting,474,624,0.76,0.22441366314888,0.18391217291355133,0.00025701301638036966,0.13619428302627057
437287,The Holy Family,Paul Cézanne,male,17th c. CE,painting,450,625,0.72,0.10700470209121704,0.23725000023841858,0.003203949425369501,0.11581955058500171
437288,Study of a Young Woman,Francisco Goya,male,15th c. CE,painting,304,624,0.49,-0.032167769968509674,0.0010783197358250618,0.00970260426402092,-0.0071289486562212305
437290,Interior Scene,Edgar Degas,male,18th c. CE,painting,479,624,0.77,0.025693809613585472,0.1419101506471634,0.0010127749992534518,0.05620557842000077
437291,Study of a Young Woman,Rogier van der Weyden,male,16th c. CE,painting,519,624,0.83,5.668434459948912e-05,0.0015858615515753627,-0.043592557311058044,-0.013983337138294397
437295,The Holy Family,Vincent van Gogh,male,17th c. CE,drawing_paper,599,416,1.44,0.06463304907083511,0.0004297408740967512,0.01611684449017048,0.027059878145034116
437298,Studies of Hands and Drapery,Edgar Degas,male,19th c. CE,drawing_paper,599,495,1.21,0.010923740454018116,-0.0011870877351611853,0.0021736223716288805,0.003970091696828604
437300,Mythological Scene,Édouard Manet,male,15th c. CE,painting,599,363,1.65,0.027873028069734573,-0.018665950745344162,0.00020292743283789605,0.003136668252409436
437301,Still Life with Flowers,Anthony van Dyck,male,20th c. CE,print,599,499,1.2,0.120845727622509,-0.06731802225112915,0.0008980628335848451,0.01814192273498823
437305,Saint Jerome in His Study,Diego Velázquez,male,19th c. CE,print,519,625,0.83,0.00781660433858633,-0.1333475112915039,0.0011431259335950017,-0.04146259367310753
437307,Saint Jerome in His Study,Winslow Homer,male,19th c. CE,painting,445,624,0.71,0.04760123789310455,-0.022365834563970566,0.002602861262857914,0.009279421530663967
437308,Interior Scene,Élisabeth Louise Vigée Le Brun,female,17th c. CE,painting,599,502,1.19,0.017046086490154266,-0.009019361808896065,0.002920905826613307,0.003649210169290503
437310,Allegory of Spring,Rosalba Carriera,female,16th c. CE,painting,599,484,1.24,0.26954129338264465,0.0010305051691830158,0.01548020076006651,0.09535066643729806
437320,Allegory of Spring,Thomas Gainsborough,male,17th c. CE,painting,500,625,0.8,0.05708547681570053,0.07683473825454712,-0.002018754370510578,0.04396715356657902
437322,Studies of Hands and Drapery,Hans Holbein the Younger,male,19th c. CE,painting,454,624,0.73,0.031264953315258026,0.008250080049037933,0.00418088911101222,0.014565307491769394
437324,Self-Portrait,Claude Monet,male,20th c. CE,print,508,625,0.81,0.0029582660645246506,-0.43525758385658264,0.00018252982408739626,-0.14403892932265686
437325,Village Festival,Rogier van der Weyden,male,17th c. CE,painting,470,624,0.75,0.05358661338686943,0.3260645866394043,0.0007650469779036939,0.12680541566805914
437326,The Holy Family,Auguste Rodin,male,17th c. CE,painting,600,392,1.53,-0.12339925765991211,-0.027349404990673065,0.012414367869496346,-0.046111431593696274
437327,Self-Portrait,Rembrandt van Rijn,male,19th c. CE,print,539,625,0.86,0.06373272091150284,-0.004857878666371107,0.0010701445862650871,0.019981662277132273
437328,Landscape with River,Jan van Eyck,male,19th c. CE,painting,469,625,0.75,0.00502396747469902,-0.021097030490636826,2.0762396161444485e-05,-0.005350766873258787
437329,Study of a Young Woman,Joshua Reynolds,male,18th c. CE,painting,599,445,1.35,0.030766084790229797,-0.004531399346888065,0.0019088686676695943,0.009381184703670442
437330,Mountain View at Sunset,Albrecht Dürer,male,18th c. CE,drawing_paper,599,453,1.32,0.049570485949516296,-0.0060599185526371,0.0037187442649155855,0.015743103887264926
437332,Still Life with Flowers,Rosa Bonheur,female,17th c. CE,drawing_paper,487,625,0.78,0.32984307408332825,-0.10696666687726974,0.0015831133350729942,0.07481984018037717
437333,Studies of Hands and Drapery,Berthe Morisot,female,19th c. CE,print,559,625,0.89,0.008216265588998795,-0.29642200469970703,0.0007649259059689939,-0.09581360440157975
437340,Mythological Scene,Diego Velázquez,male,17th c. CE,painting,411,624,0.66,0.017537839710712433,-0.024530716240406036,0.002096477197483182,-0.0016321331107368071
437342,Landscape with River,Mary Cassatt,female,19th c. CE,painting,376,624,0.6,0.24649879336357117,-0.02176087349653244,0.0006047895294614136,0.07511423646550004
437343,Village Festival,Vincent van Gogh,male,19th c. CE,painting,597,105,5.69,0.034517787396907806,-0.16866518557071686,0.0008565281168557703,-0.04443029001898443
437345,Studies of Hands and Drapery,Adélaïde Labille-Guiard,female,18th c. CE,painting,600,316,1.9,0.005780663341283798,-0.19598445296287537,0.0006766782025806606,-0.06317570380633697
437346,Interior Scene,Rosalba Carriera,female,17th c. CE,painting,600,225,2.67,0.20491209626197815,-0.2379528135061264,0.005290389992296696,-0.00925010908395052
437347,Studies of Hands and Drapery,Rogier van der Weyden,male,18th c. CE,sculpture,596,160,3.73,0.1832558661699295,-0.14850319921970367,0.0006672790041193366,0.01180664865144839
437352,Self-Portrait,Hans Holbein the Younger,male,18th c. CE,painting,600,453,1.32,0.15423250198364258,-0.03213673084974289,5.174893885850906e-06,0.04070031534259518
437353,Self-Portrait,Rembrandt van Rijn,male,19th c. CE,painting,599,620,0.97,0.0029434720054268837,0.027193348854780197,-0.2261510193347931,-0.06533806615819533
437355,Interior Scene,Anthony van Dyck,male,19th c. CE,painting,384,624,0.62,0.08108096569776535,-0.3349975347518921,0.0014453822514042258,-0.08415706226757418
437356,Bust of a Woman,Anne Vallayer-Coster,female,19th c. CE,painting,521,624,0.83,0.03186334669589996,-0.10768011212348938,0.0015910647343844175,-0.024741900231068332
437359,Landscape with River,Vincent van Gogh,male,18th c. CE,painting,504,625,0.81,0.00625095097348094,-0.37480881810188293,0.01291041262447834,-0.11854915150130789
437360,Mythological Scene,Marie-Gabrielle Capet,female,19th c. CE,painting,498,625,0.8,0.05345766618847847,-0.08161740750074387,0.004335236269980669,-0.007941501680761576
437361,Saint Jerome in His Study,Jean-Antoine Houdon,male,17th c. CE,painting,527,624,0.84,0.04646756127476692,-0.11786708235740662,0.00032381058554165065,-0.02369190349903268
437365,Interior Scene,Rosalba Carriera,female,16th c. CE,print,500,625,0.8,0.008698133751749992,-0.03393418714404106,0.00463569862768054,-0.006866784921536843
437371,Saint Jerome in His Study,Anne Vallayer-Coster,female,17th c. CE,painting,599,518,1.16,-0.19420813024044037,-0.07776059955358505,0.0035806524101644754,-0.08946269246128698
437372,Allegory of Spring,Auguste Rodin,male,19th c. CE,painting,479,625,0.77,0.385258287191391,0.11887933313846588,0.013790848664939404,0.17264282299826542
437374,Mountain View at Sunset,Auguste Rodin,male,17th c. CE,painting,531,625,0.85,0.029432883486151695,-0.02309313416481018,0.0014140355633571744,0.00258459496156623
437376,The Holy Family,Paul Cézanne,male,18th c. CE,print,599,471,1.27,0.055371835827827454,0.0215960294008255,-0.0018975894199684262,0.02502342526956151
437377,Studies of Hands and Drapery,Edmonia Lewis,female,18th c. CE,painting,481,624,0.77,0.05449065566062927,-0.03008672595024109,0.00033606961369514465,0.008246666441361109
437378,Study of a Young Woman,Edgar Degas,male,17th c. CE,print,481,624,0.77,0.04693624749779701,0.059723302721977234,-0.000649084395263344,0.035336821941503636
437379,Mythological Scene,Berthe Morisot,female,18th c. CE,painting,495,625,0.79,0.0467420369386673,0.0284323301166296,0.02570546418428421,0.0336266104131937
437383,Landscape with River,Anthony van Dyck,male,17th c. CE,sculpture,286,624,0.46,0.1118287593126297,0.011142842471599579,0.10270377993583679,0.07522512724002202
437385,The Holy Family,Angelica Kauffman,female,17th c. CE,painting,508,624,0.81,0.01896638050675392,-0.037872809916734695,-0.00096929632127285,-0.006625241910417874
437386,Allegory of Spring,Anthony van Dyck,male,19th c. CE,painting,498,625,0.8,0.00781874917447567,-0.043765533715486526,0.0004327265778556466,-0.011838019321051737
