objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain
437100,Still Life with Flowers,European Paintings,Prints,French,Etching and engraving,1523,1523,1525,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100200-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100200-001.jpg,False,True
437101,Interior Scene,European Paintings,Paintings,French,Tempera on wood,1922,1922,1924,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100201-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100201-001.jpg,False,True
437102,Portrait of a Gentleman,European Paintings,Paintings,Netherlandish,Oil on canvas,1824,1824,1828,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100202-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100202-001.jpg,True,True
437103,Mythological Scene,European Paintings,Paintings,Netherlandish,Oil on canvas,1907,1907,1911,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100203-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100203-001.jpg,True,True
437104,Portrait of a Gentleman,European Paintings,Paintings,Italian,Oil on panel,1926,1926,1927,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100204-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100204-001.jpg,False,True
437105,Bust of a Woman,European Paintings,Paintings,Spanish,Oil on panel,1644,1644,1645,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100205-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100205-001.jpg,False,True
437106,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1761,1761,1763,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100206-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100206-001.jpg,False,True
437107,Landscape with River,European Paintings,Prints,French,Drypoint,1833,1833,1835,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100207-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100207-001.jpg,True,True
437108,Portrait of a Gentleman by Weyden,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1854,1854,1856,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100208-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100208-001.jpg,False,True
437109,Village Festival,European Paintings,Paintings,American,Oil on canvas,1555,1555,1560,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100209-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100209-001.jpg,True,True
437110,Mythological Scene,European Paintings,Prints,French,Woodcut,1819,1819,1820,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100210-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100210-001.jpg,True,True
437111,Portrait of a Gentleman by Gogh,European Paintings,Prints,Dutch,Lithograph on paper,1668,1668,1671,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100211-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100211-001.jpg,True,True
437112,Bust of a Woman,European Paintings,Prints,German,Drypoint,1667,1667,1668,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100212-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100212-001.jpg,True,True
437113,Studies of Hands and Drapery,European Paintings,Paintings,Netherlandish,Oil on panel,1734,1734,1736,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100213-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100213-001.jpg,False,True
437114,Bust of a Woman,European Paintings,Paintings,German,Oil on canvas,1736,1736,1737,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100214-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100214-001.jpg,False,True
437115,The Holy Family,European Paintings,Prints,French,Etching and engraving,1749,1749,1753,Marie-Gabrielle Capet,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100215-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100215-001.jpg,False,True
437116,The Holy Family,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1555,1555,1558,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100216-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100216-001.jpg,True,True
437117,Village Festival,European Paintings,Paintings,Flemish,Tempera on wood,1832,1832,1837,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100217-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100217-001.jpg,True,True
437118,Village Festival,European Paintings,Paintings,Italian,Tempera on wood,1679,1679,1683,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100218-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100218-001.jpg,False,True
437119,Landscape with River,European Paintings,Paintings,French,Oil on canvas,1589,1589,1590,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100219-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100219-001.jpg,False,True
437120,Studies of Hands and Drapery,European Paintings,Paintings,Italian,Oil on canvas,1823,1823,1828,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100220-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100220-001.jpg,True,True
437121,Study of a Young Woman,European Paintings,Paintings,Netherlandish,Oil on panel,1917,1917,1922,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100221-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100221-001.jpg,False,True
437122,The Holy Family,European Paintings,Prints,Flemish,Drypoint,1824,1824,1828,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100222-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100222-001.jpg,False,True
437123,Interior Scene,Modern and Contemporary Art,Drawings,French,Glazed earthenware vase,1860,1860,1863,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100223-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100223-001.jpg,False,True
437124,Bust of a Woman,European Paintings,Paintings,Italian,Oil on panel,1849,1849,1850,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100224-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100224-001.jpg,True,True
437125,Mountain View at Sunset,Modern and Contemporary Art,Drawings,Dutch,Watercolor and ink on paper,1713,1713,1716,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100225-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100225-001.jpg,True,True
437126,Study of a Young Woman,European Paintings,Prints,Italian,Drypoint,1583,1583,1584,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100226-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100226-001.jpg,False,True
437127,Studies of Hands and Drapery,European Paintings,Paintings,Italian,Oil on panel,1726,1726,1731,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100227-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100227-001.jpg,True,True
437128,Landscape with River,European Paintings,Paintings,Spanish,Oil on panel,1765,1765,1770,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100228-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100228-001.jpg,False,True
437129,The Holy Family,European Paintings,Paintings,Netherlandish,Oil on panel,1690,1690,1691,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100229-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100229-001.jpg,True,True
437130,Portrait of a Noblewoman,European Paintings,Paintings,Italian,Oil on panel,1813,1813,1818,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100230-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100230-001.jpg,True,True
437131,Portrait of a Noblewoman by Villers,European Paintings,Paintings,French,Oil on panel,1783,1783,1786,Marie-Denise Villers,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100231-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100231-001.jpg,True,True
437132,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on panel,1540,1540,1545,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100232-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100232-001.jpg,True,True
437133,Bust of a Woman,European Paintings,Paintings,French,Oil on canvas,1658,1658,1660,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100233-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100233-001.jpg,True,True
437134,Landscape with River,Modern and Contemporary Art,Drawings,French,Silver-gilt vessel,1884,1884,1886,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100234-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100234-001.jpg,False,True
437135,Landscape with River,Modern and Contemporary Art,Drawings,German,Pen and brown ink,1543,1543,1545,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100235-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100235-001.jpg,False,True
437136,Mountain View at Sunset,European Paintings,Paintings,Italian,Oil on canvas,1822,1822,1826,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100236-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100236-001.jpg,True,True
437137,Village Festival,European Paintings,Paintings,Italian,Tempera on wood,1736,1736,1738,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100237-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100237-001.jpg,True,True
437138,Saint Jerome in His Study,Modern and Contemporary Art,Drawings,French,Glazed earthenware vase,1748,1748,1749,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100238-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100238-001.jpg,False,True
437139,Mythological Scene,European Paintings,Paintings,British,Oil on canvas,1754,1754,1757,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100239-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100239-001.jpg,True,True
437140,Portrait of a Noblewoman by Claudel,European Paintings,Paintings,French,Oil on canvas,1834,1834,1836,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100240-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100240-001.jpg,True,True
437141,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on panel,1656,1656,1658,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100241-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100241-001.jpg,True,True
437142,Allegory of Spring,European Paintings,Prints,Dutch,Lithograph on paper,1820,1820,1821,Judith Leyster,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100242-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100242-001.jpg,False,True
437143,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1780,1780,1784,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100243-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100243-001.jpg,False,True
437144,Still Life with Flowers,Modern and Contemporary Art,Drawings,French,Graphite on paper,1634,1634,1635,Berthe Morisot,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100244-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100244-001.jpg,False,True
437145,Studies of Hands and Drapery,European Paintings,Paintings,Flemish,Oil and acrylic on canvas,1831,1831,1835,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100245-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100245-001.jpg,False,True
437146,Landscape with River,European Paintings,Prints,Unknown,Drypoint,1850,1850,1855,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100246-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100246-001.jpg,False,True
437147,Portrait of a Gentleman,European Paintings,Prints,French,Woodcut,1857,1857,1860,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100247-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100247-001.jpg,False,True
437148,The Holy Family,Modern and Contemporary Art,Drawings,American,Watercolor and ink on paper,1847,1847,1848,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100248-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100248-001.jpg,True,True
437149,Mountain View at Sunset,European Paintings,Paintings,Italian,Oil on panel,1851,1851,1852,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100249-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100249-001.jpg,True,True
437150,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Tempera on wood,1857,1857,1860,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100250-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100250-001.jpg,True,True
437151,Portrait of a Gentleman by Rubens,European Paintings,Paintings,Flemish,Tempera on wood,1852,1852,1853,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100251-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100251-001.jpg,False,True
437152,Study of a Young Woman,European Paintings,Prints,Unknown,Woodcut,1846,1846,1849,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100252-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100252-001.jpg,True,True
437153,Bust of a Woman,European Paintings,Paintings,Italian,Oil and acrylic on canvas,1883,1883,1885,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100253-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100253-001.jpg,True,True
437154,Portrait of a Gentleman by Gainsborough,European Paintings,Paintings,British,Oil on canvas,1816,1816,1817,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100254-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100254-001.jpg,True,True
437155,Mythological Scene,European Paintings,Prints,Dutch,Lithograph on paper,1867,1867,1872,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100255-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100255-001.jpg,True,True
437156,Bust of a Woman,European Paintings,Paintings,French,Oil on canvas,1546,1546,1548,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100256-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100256-001.jpg,False,True
437157,Saint Jerome in His Study,European Paintings,Paintings,Unknown,Oil on canvas,1814,1814,1815,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100257-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100257-001.jpg,True,True
437158,The Holy Family,European Paintings,Prints,French,Drypoint,1870,1870,1873,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100258-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100258-001.jpg,False,True
437159,Self-Portrait,European Paintings,Paintings,French,Tempera on wood,1461,1461,1462,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100259-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100259-001.jpg,False,True
437160,Portrait of a Gentleman,European Paintings,Paintings,Italian,Oil on canvas,1848,1848,1849,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100260-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100260-001.jpg,True,True
437161,The Holy Family,European Paintings,Prints,French,Etching and engraving,1538,1538,1541,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100261-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100261-001.jpg,False,True
437162,Landscape with River,European Paintings,Paintings,Flemish,Oil on panel,1638,1638,1643,Clara Peeters,Flemish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100262-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100262-001.jpg,True,True
437163,Saint Jerome in His Study,European Paintings,Paintings,Netherlandish,Oil on canvas,1816,1816,1819,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100263-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100263-001.jpg,True,True
437164,Studies of Hands and Drapery,European Paintings,Paintings,German,Oil and acrylic on canvas,1543,1543,1545,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100264-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100264-001.jpg,True,True
437165,Landscape with River,European Paintings,Prints,Flemish,Woodcut,1884,1884,1889,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100265-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100265-001.jpg,False,True
437166,Landscape with River,European Paintings,Paintings,French,Oil on panel,1867,1867,1871,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100266-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100266-001.jpg,False,True
437167,Study of a Young Woman,European Paintings,Paintings,British,Oil on canvas,1751,1751,1754,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100267-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100267-001.jpg,True,True
437168,The Holy Family,European Paintings,Paintings,British,Oil on panel,1455,1455,1457,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100268-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100268-001.jpg,True,True
437169,Portrait of a Noblewoman by Carriera,Modern and Contemporary Art,Drawings,Italian,Graphite on paper,1619,1619,1623,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100269-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100269-001.jpg,False,True
437170,Landscape with River,European Paintings,Prints,Italian,Lithograph on paper,1834,1834,1839,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100270-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100270-001.jpg,False,True
437171,Bust of a Woman,European Paintings,Paintings,Italian,Oil on panel,1919,1919,1921,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100271-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100271-001.jpg,True,True
437172,Portrait of a Gentleman by Villers,European Paintings,Paintings,French,Oil on panel,1856,1856,1858,Marie-Denise Villers,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100272-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100272-001.jpg,True,True
437173,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Tempera on wood,1645,1645,1646,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100273-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100273-001.jpg,True,True
437174,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil on canvas,1869,1869,1873,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100274-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100274-001.jpg,True,True
437175,Portrait of a Gentleman,European Paintings,Paintings,French,Oil and acrylic on canvas,1744,1744,1745,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100275-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100275-001.jpg,True,True
437176,Study of a Young Woman,European Paintings,Paintings,Italian,Oil on panel,1855,1855,1859,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100276-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100276-001.jpg,False,True
437177,Allegory of Spring,European Paintings,Prints,Italian,Lithograph on paper,1516,1516,1520,Sofonisba Anguissola,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100277-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100277-001.jpg,False,True
437178,Study of a Young Woman,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1834,1834,1837,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100278-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100278-001.jpg,False,True
437179,Landscape with River,European Paintings,Paintings,Italian,Oil on canvas,1776,1776,1777,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100279-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100279-001.jpg,True,True
437180,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on canvas,1894,1894,1896,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100280-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100280-001.jpg,True,True
437181,Allegory of Spring,European Paintings,Paintings,French,Oil on panel,1678,1678,1682,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100281-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100281-001.jpg,False,True
437182,Study of a Young Woman,European Paintings,Prints,French,Lithograph on paper,1860,1860,1862,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100282-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100282-001.jpg,True,True
437183,Allegory of Spring,European Paintings,Paintings,French,Tempera on wood,1924,1924,1925,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100283-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100283-001.jpg,True,True
437184,Portrait of a Gentleman,European Paintings,Paintings,Unknown,Tempera on wood,1574,1574,1576,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100284-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100284-001.jpg,False,True
437185,Still Life with Flowers,European Paintings,Paintings,Dutch,Tempera on wood,1888,1888,1889,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100285-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100285-001.jpg,False,True
437186,Portrait of a Noblewoman,European Paintings,Paintings,Netherlandish,Oil on panel,1864,1864,1866,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100286-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100286-001.jpg,True,True
437187,Portrait of a Gentleman by Younger,European Paintings,Paintings,German,Oil on canvas,1586,1586,1590,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100287-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100287-001.jpg,True,True
437188,Mythological Scene,European Paintings,Paintings,French,Tempera on wood,1615,1615,1620,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100288-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100288-001.jpg,True,True
437189,Landscape with River,European Paintings,Paintings,Italian,Tempera on wood,1828,1828,1832,Artemisia Gentileschi,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100289-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100289-001.jpg,False,True
437190,Allegory of Spring,European Paintings,Paintings,British,Oil and acrylic on canvas,1554,1554,1558,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100290-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100290-001.jpg,True,True
437191,Studies of Hands and Drapery,European Paintings,Paintings,Netherlandish,Tempera on wood,1755,1755,1760,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100291-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100291-001.jpg,False,True
437192,Bust of a Woman,European Paintings,Paintings,Spanish,Oil on canvas,1624,1624,1626,Francisco Goya,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100292-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100292-001.jpg,True,True
437193,Portrait of a Noblewoman by Gainsborough,European Paintings,Paintings,British,Oil on panel,1855,1855,1859,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100293-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100293-001.jpg,False,True
437194,Study of a Young Woman,European Paintings,Paintings,French,Oil and acrylic on canvas,1536,1536,1539,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100294-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100294-001.jpg,False,True
437195,Allegory of Spring,European Paintings,Paintings,Dutch,Tempera on wood,1877,1877,1882,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100295-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100295-001.jpg,False,True
437196,Study of a Young Woman,European Paintings,Prints,Netherlandish,Etching and engraving,1915,1915,1918,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100296-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100296-001.jpg,True,True
437197,Mythological Scene,European Paintings,Paintings,Flemish,Tempera on wood,1935,1935,1936,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100297-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100297-001.jpg,False,True
437198,Bust of a Woman,European Paintings,Paintings,Italian,Oil on panel,1828,1828,1833,Sofonisba Anguissola,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100298-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100298-001.jpg,True,True
437199,Allegory of Spring,European Paintings,Paintings,Italian,Oil on canvas,1548,1548,1552,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100299-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100299-001.jpg,True,True
437200,The Holy Family,European Paintings,Prints,Netherlandish,Etching and engraving,1837,1837,1840,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100300-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100300-001.jpg,True,True
437201,Bust of a Woman,European Paintings,Prints,Netherlandish,Etching and engraving,1465,1465,1467,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100301-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100301-001.jpg,False,True
437202,Bust of a Woman,European Paintings,Prints,Unknown,Woodcut,1446,1446,1448,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100302-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100302-001.jpg,True,True
437203,Saint Jerome in His Study,European Paintings,Paintings,American,Oil on canvas,1665,1665,1666,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100303-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100303-001.jpg,False,True
