objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,artistBeginDate,artistEndDate,primaryImage,primaryImageSmall,tags,creditLine,isHighlight,source_harvest
310227,Double-chambered bottle with monkeys,The Michael C. Rockefeller Wing,Ceramics-Containers,Topará,Ceramic,200 BCE–100 CE,-200,100,Topará artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23891-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23891-001.jpg,Monkeys,"Gift of Nathan Cummings, 1976",False,results_harvest_17_departments/met_metadata.csv
313398,Nose ornament in the shape of a head,The Michael C. Rockefeller Wing,Metal-Ornaments,Moche,"Gold (partially silvered), silver",500-800 CE,500,800,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-16100-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-16100-001.jpg,Heads,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
733038,Arganonä Maryam (The Organ of Mary) prayer book,The Michael C. Rockefeller Wing,Hide-Documents,,"Parchment, pigment ink, wood, leather, fiber",late 17th century,1650,1700,"Baselyos, also known as ""The Ground Hornbill Master""",Ethiopian,,1650.0,1700.0,https://images.metmuseum.org/CRDImages/ao/original/DP167981.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP167981.jpg,,"Louis V. Bell Fund, 2006",False,results_harvest_17_departments/met_metadata.csv
318674,Altar to the Sun Warrior,The Michael C. Rockefeller Wing,Stone Sculpture,Nahua,Stone,1450-1521 CE,1450,1521,Mexico Nahua artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-39200-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-39200-001.jpg,Animals;Birds,"Museum Purchase, 1900",False,results_harvest_17_departments/met_metadata.csv
316780,Pedestal Plate,The Michael C. Rockefeller Wing,Ceramics-Containers,Conte or Coclé (Macaracas),Ceramic,5th–8th century,400,800,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP102306.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102306.jpg,Mythical Creatures,"Gift of Carol R. Meyer, 1993",False,results_harvest_17_departments/met_metadata.csv
718242,Plate with the god Chahk,The Michael C. Rockefeller Wing,Calligraphy,Maya,"Ceramic, slip",600-800 CE,600,800,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23101-003.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23101-003.jpg,,"Gift of the Mol Collection, 2021",False,results_harvest_17_departments/met_metadata.csv
313262,Deity figure,The Michael C. Rockefeller Wing,Stone-Sculpture,Maya,Pyroxene jadeite,200–600 CE,200,600,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23472-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23472-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
316779,Pedestal Plate,The Michael C. Rockefeller Wing,Ceramics-Containers,Conte or Coclé (Macaracas),Ceramic,5th–8th century,400,800,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP102306.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102306.jpg,Mythical Creatures,"Gift of Carol R. Meyer, 1993",False,results_harvest_17_departments/met_metadata.csv
309713,Yoke-form vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, red pigment (possibly cinnabar)",350–450 CE,350,450,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DT11169.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT11169.jpg,Faces;Men,"Purchase, Mrs. Charles S. Payson Gift, 1970",False,results_harvest_17_departments/met_metadata.csv
307598,Eagle relief,The Michael C. Rockefeller Wing,Stone-Sculpture,Toltec,"Andesite or dacite, Maya blue, stucco, red pigment",900–1200 CE,900,1200,Toltec artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-17616-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-17616-001.jpg,Eagles,"Gift of Frederic E. Church, 1893",False,results_harvest_17_departments/met_metadata.csv
310513,Ornament,The Michael C. Rockefeller Wing,Stone-Ornaments,Maya,Jade,400–900 CE,400,900,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-25387-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25387-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Gift of Mr. and Mrs. Julius Carlebach, 1960",False,results_harvest_17_departments/met_metadata.csv
317760,Pair of carved ornaments with the Maize God,The Michael C. Rockefeller Wing,Shell-Ornaments,Maya,Shell,400–700 CE,400,700,Maya artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24306-003.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24306-003.jpg,,"Purchase, Arthur M. Bullowa Bequest, 1995",False,results_harvest_17_departments/met_metadata.csv
310607,"Vessel, Seated Deities",The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,6th–7th century,500,700,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-13003-005.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-005.jpg,Mythical Creatures;Deities,"The Michael C. Rockefeller Memorial Collection, Purchase, Mrs. Gertrud A. Mellon Gift, 1967",False,results_harvest_17_departments/met_metadata.csv
317830,Hand Cross (mäsqäl),The Michael C. Rockefeller Wing,Wood-Sculpture,Amhara or Tigrinya peoples,Wood,18th century,1700,1799,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-30681-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30681-001.jpg,,"Purchase, Mr. and Mrs. Milton F. Rosenthal Gift and funds from various donors, 1997",False,results_harvest_17_departments/met_metadata.csv
316709,Nose ornament,The Michael C. Rockefeller Wing,Metal-Ornaments,Vicús,Gold,100 BCE–500 CE,-100,500,Vicús artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-25727-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25727-001.jpg,,"Jan Mitchell and Sons Collection, Gift of Jan Mitchell, 1991",False,results_harvest_17_departments/met_metadata.csv
313325,Ceremonial Handle (?),The Michael C. Rockefeller Wing,Stone-Sculpture,Maya,Jade (jadeite/omphacite),7th–9th century,600,900,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP102172corrected.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102172corrected.jpg,Serpents,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
312599,Pedestal Bowl,The Michael C. Rockefeller Wing,Ceramics-Containers,Guanacaste-Nicoya,Ceramic,13th–16th century,1200,1500,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP102175.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP102175.jpg,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
307602,Prayer book with case (mahdar),The Michael C. Rockefeller Wing,Hide-Documents,,"Parchment (vellum), pigment (red, blue, ochre, and black), leather, wood, string",19th century,1800,1897,Wäldä Maryam,African,,,,https://images.metmuseum.org/CRDImages/ao/original/book3.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/book3.jpg,,"Purchase, 1895",False,results_harvest_17_departments/met_metadata.csv
315884,Lidded Vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, slip, pigment",3rd–4th century,200,400,,,,,,https://images.metmuseum.org/CRDImages/ao/original/1987.450.2ab1.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1987.450.2ab1.JPG,,"Gift of Mr. and Mrs. Morris A. Long, 1987",False,results_harvest_17_departments/met_metadata.csv
309529,"Pendant Icon: St. George, Virgin and Child Enthroned",The Michael C. Rockefeller Wing,Wood-Paintings,Ethiopian,"Wood, pigment, metal hinge",18th century,1700,1800,,,,,,https://images.metmuseum.org/CRDImages/ao/original/68.128_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/68.128_a.JPG,Spears;Horses;Madonna and Child;Saint George,"Gift of Mrs. DeWitt Wallace, 1968",False,results_harvest_17_departments/met_metadata.csv
312581,House model,The Michael C. Rockefeller Wing,Ceramics-Sculpture,Nayarit,"Ceramic, slip",200 BCE–300 CE,-200,300,Nayarit artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23907-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23907-001.jpg,Houses;Dogs,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
319633,Cylindrical Vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,6th–9th century,475,925,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-13003-003.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-003.jpg,,"Anonymous Gift, 2005",False,results_harvest_17_departments/met_metadata.csv
312643,Yoke,The Michael C. Rockefeller Wing,Stone-Sculpture,Veracruz,Serpentine,600-900 CE,600,900,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23864-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23864-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
309958,Bead,The Michael C. Rockefeller Wing,Metal-Ornaments,Moche,Gold,3rd–6th century,200,600,Moche artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-41709-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-41709-001.jpg,,"Gift and Bequest of Alice K. Bache, 1974, 1977",False,results_harvest_17_departments/met_metadata.csv
314523,Cylindrical Vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, slip",1st century BCE–1st century CE,-100,100,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP101926.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP101926.jpg,,"Gift of Arthur M. Bullowa, 1982",False,results_harvest_17_departments/met_metadata.csv
316304,Tripod Plate,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,9th–10th century,800,1000,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP219258.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP219258.jpg,,"Gift of Arthur M. Bullowa, 1989",False,results_harvest_17_departments/met_metadata.csv
314522,Tetrapod Jar,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,200 BCE–1 CE,-200,1,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP23127.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP23127.jpg,,"Gift of Arthur M. Bullowa, 1982",False,results_harvest_17_departments/met_metadata.csv
314827,Tripod Bird Bowl,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,3rd–4th century,200,400,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DT4867.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DT4867.jpg,Birds,"Gift of Carolyn C. and Dan C. Williams, 1984",False,results_harvest_17_departments/met_metadata.csv
316711,Vessel with Seated Lord,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, stucco",7th–8th century,600,800,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-24262-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24262-001.jpg,,"Purchase, Joseph Pulitzer Bequest, 1992",False,results_harvest_17_departments/met_metadata.csv
314518,Tetrapod Bowl,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,1st–4th century,1,400,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-13003-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13003-001.jpg,,"Gift of Arthur M. Bullowa, 1982",False,results_harvest_17_departments/met_metadata.csv
314524,Cylindrical Vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,Ceramic,1st–2nd century,100,200,,,,,,https://images.metmuseum.org/CRDImages/ao/original/h1_1982.207.7.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/h1_1982.207.7.jpg,,"Gift of Arthur M. Bullowa, 1982",False,results_harvest_17_departments/met_metadata.csv
316813,"Jar, Ritual Scenes",The Michael C. Rockefeller Wing,Ceramics-Containers,Maya,"Ceramic, slip, pigment",8th–9th century,700,900,,,,,,https://images.metmuseum.org/CRDImages/ao/original/1993.441_a.JPG,https://images.metmuseum.org/CRDImages/ao/web-large/1993.441_a.JPG,Infants;Men;Women,"Gift of Mr. and Mrs. Charles Diker, 1993",False,results_harvest_17_departments/met_metadata.csv
320804,Hanging (?) Fragment,The Michael C. Rockefeller Wing,Textiles-Woven,Peruvian,"Camelid hair, cotton",late 16th–17th century,1500,1700,,,,,,https://images.metmuseum.org/CRDImages/ao/original/TR.489.2010_a.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/TR.489.2010_a.jpg,,"Gift of Gloria Granz Gonick, 2011",False,results_harvest_17_departments/met_metadata.csv
310480,Head of a Rain God,The Michael C. Rockefeller Wing,Stone-Sculpture,Maya,Fossiliferous limestone,10th–11th century,900,1100,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23862-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23862-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1963",False,results_harvest_17_departments/met_metadata.csv
319873,Deity face pendant,The Michael C. Rockefeller Wing,Stone-Ornaments,Maya,"Jadeite or omphacite, iron ochre",7th–9th century,0,0,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP148420.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP148420.jpg,,"Purchase, Jan and Marica Vilcek Gift, 2007",False,results_harvest_17_departments/met_metadata.csv
310498,Standing figure,The Michael C. Rockefeller Wing,Stone-Sculpture,Mezcala,Greenstone,300 BCE–300 CE,-300,300,Mezcala artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-25391-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25391-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Gift of Luis de Hoyos, 1959",False,results_harvest_17_departments/met_metadata.csv
126673,Pin (ttipqui),The Michael C. Rockefeller Wing,Metal-Ornaments,Peruvian,"Silver, glass",19th century,1800,1899,Peruvian artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-27227-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-27227-001.jpg,,"Gift of Mr. Hilary Knight, in memory of Mrs. Katharine Sturges Knight, 1982",False,results_harvest_17_departments/met_metadata.csv
312694,Ear Spool,The Michael C. Rockefeller Wing,Metal-Ornaments,Greater Coclé,Gold,450–1000 CE,450,1000,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-43940-006.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-43940-006.jpg,,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
312923,Bird Pendant,The Michael C. Rockefeller Wing,Metal-Ornaments,Early Quimbaya,Gold alloy,300 BCE–700 CE,-300,700,,,,,,https://images.metmuseum.org/CRDImages/ao/original/1979.206.736_a.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.736_a.jpg,Birds,"The Michael C. Rockefeller Memorial Collection, Bequest of Nelson A. Rockefeller, 1979",False,results_harvest_17_departments/met_metadata.csv
316796,Receptacle with Figurative Relief and Stopper,The Michael C. Rockefeller Wing,Bone/Ivory-Sculpture,Kongo peoples; Vili group,Ivory,1880–1890,1880,1890,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP208760.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP208760.jpg,Men,"Gift of Marcia and Irwin Hersey, 1993",False,results_harvest_17_departments/met_metadata.csv
317619,Turkey Vessel,The Michael C. Rockefeller Wing,Ceramics-Containers,Veracruz,"Ceramic, slip, pigment",7th–10th century,600,1000,,,,,,https://images.metmuseum.org/CRDImages/ao/original/hz1998_71.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/hz1998_71.jpg,Turkeys,"Rogers Fund, 1998",False,results_harvest_17_departments/met_metadata.csv
309952,Animal pendant,The Michael C. Rockefeller Wing,Metal-Ornaments,Central American Isthmus,Gold,1–1000 CE,1,1000,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-43941-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-43941-001.jpg,Animals,"Gift and Bequest of Alice K. Bache, 1974, 1977",False,results_harvest_17_departments/met_metadata.csv
310467,Modified celt-pendant with incised motifs,The Michael C. Rockefeller Wing,Stone-Implements,Olmec,Jadeite,900–600 BCE,-900,-600,Olmec artist(s),,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-23470-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23470-001.jpg,,"The Michael C. Rockefeller Memorial Collection, Gift of Nelson A. Rockefeller, 1963",False,results_harvest_17_departments/met_metadata.csv
315668,Tupu (pin),The Michael C. Rockefeller Wing,Metal-Ornaments,Inca,Copper or alloy of copper,1400–1533 CE,1400,1533,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-13440-020.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-13440-020.jpg,,"Bequest of Jane Costello Goldberg, from the Collection of Arnold I. Goldberg, 1986",False,results_harvest_17_departments/met_metadata.csv
320054,Miniature tabard,The Michael C. Rockefeller Wing,Textiles-Woven,Inca and Spanish,"Cotton, camelid hair, silk, metal",1600–1700,1600,1700,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP107700.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP107700.jpg,,"Gift of Penny Righthand, in memory of Richard I. Levine, 2007",False,results_harvest_17_departments/met_metadata.csv
316963,Four-Cornered Hat,The Michael C. Rockefeller Wing,Textiles-Costumes,Wari,Camelid hair,7th–9th century,600,900,,,,,,https://images.metmuseum.org/CRDImages/ao/original/DP-29610-001.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP-29610-001.jpg,Birds,"Bequest of Arthur M. Bullowa, 1993",False,results_harvest_17_departments/met_metadata.csv
929079,Orchids and Rocks,Asian Art,Paintings,Korea,Hanging scroll; ink on silk,1888,1888,1888,Yi Ha-eung,Korean,,1820.0,1899.0,https://images.metmuseum.org/CRDImages/as/original/DP-44394-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-44394-002.jpg,,"Mary and Cheney Cowles Collection, Gift of Mary and Cheney Cowles, 2025",False,results_harvest_17_departments/met_metadata.csv
49068,Bamboo in Snow,Asian Art,Paintings,Japan,Pair of hanging scrolls; ink on silk,1774,1771,1774,Dapeng Zhengkun (Taihō Shōkon),Chinese,,1691.0,1774.0,https://images.metmuseum.org/CRDImages/as/original/DP276881.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP276881.jpg,Bamboo,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",False,results_harvest_17_departments/met_metadata.csv
49179,Landscapes,Asian Art,Paintings,China,Album of eight leaves; ink and color on paper,ca. 1690,1680,1709,Shitao (Zhu Ruoji),Chinese,,1642.0,1707.0,https://images.metmuseum.org/CRDImages/as/original/DP162807.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP162807.jpg,Landscapes;Boats,"Bequest of John M. Crawford Jr., 1988",False,results_harvest_17_departments/met_metadata.csv
53660,Ten Verses on Oxherding,Asian Art,Paintings,Japan,Handscroll; ink and color on paper,1278,1185,1350,,,,,,https://images.metmuseum.org/CRDImages/as/original/2015_300_10_Burke_website.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_10_Burke_website.jpg,Men;Ox;Parables,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
39901,Night-Shining White,Asian Art,Paintings,China,Handscroll; ink on paper,ca. 750,740,760,Han Gan,Chinese,,742.0,756.0,https://images.metmuseum.org/CRDImages/as/original/DP153705.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP153705.jpg,Horses,"Purchase, The Dillon Fund Gift, 1977",True,results_harvest_17_departments/met_metadata.csv
701293,Poems from the Pavilion of True Meaning,Asian Art,Calligraphy,China,Album of twenty-eight leaves; ink on paper,datable to 1663 or later,1663,1672,Zhou Lianggong,Chinese,,1612.0,1672.0,https://images.metmuseum.org/CRDImages/as/original/DP-13240-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-13240-001.jpg,Poetry;Calligraphy,"Gift of Julia and John Curtis, 2015",False,results_harvest_17_departments/met_metadata.csv
53002,"Shino Tea Bowl with Bridge and Shrine, Known as “Bridge of the Gods” (Shinkyō)",Asian Art,Ceramics,Japan,"Stoneware with iron oxide under glaze (Mino ware, Shino type)",late 16th–early 17th century,1567,1633,,,,,,https://images.metmuseum.org/CRDImages/as/original/LC-2015_300_271_001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/LC-2015_300_271_001.jpg,,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
39931,Landscapes,Asian Art,Paintings,China,Album of twelve leaves; ink on paper,late 17th century,1667,1693,Dai Benxiao,Chinese,,1621.0,1693.0,https://images.metmuseum.org/CRDImages/as/original/DP160517.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP160517.jpg,Landscapes,"Purchase, The Dillon Fund Gift, 1989",False,results_harvest_17_departments/met_metadata.csv
857949,“Magic Fountain” ewer,Asian Art,Ceramics,China,Porcelain painted in underglaze cobalt blue (Jingdezhen ware),mid-16th century,1534,1566,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP-28519-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-28519-001.jpg,,"Gift of Shirley M. Mueller, 2023",False,results_harvest_17_departments/met_metadata.csv
45258,Bamboo in the Four Seasons,Asian Art,Paintings,Japan,"Pair of six-panel screens; ink, color, and gold leaf on paper",late 15th–early 16th century,1480,1525,Tosa Mitsunobu,Japanese,,1462.0,1525.0,https://images.metmuseum.org/CRDImages/as/original/DT1607.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT1607.jpg,Bamboo,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",False,results_harvest_17_departments/met_metadata.csv
53222,Musk Cat,Asian Art,Paintings,Japan,Hanging scroll; ink and color on paper,mid- to late 16th century,1550,1599,Uto Gyoshi,Japanese,,1550.0,1599.0,https://images.metmuseum.org/CRDImages/as/original/DP361166.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP361166.jpg,Animals;Birds;Flowers,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
44918,Rough Waves,Asian Art,Paintings,Japan,"Two-panel folding screen; ink, color, and gold leaf on paper",ca. 1704–9,1694,1719,Ogata Kōrin,Japanese,,1658.0,1716.0,https://images.metmuseum.org/CRDImages/as/original/DT1615.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DT1615.jpg,Waves,"Fletcher Fund, 1926",True,results_harvest_17_departments/met_metadata.csv
73159,Portrait of Li Xiangjun,Asian Art,Paintings,China,Hanging scroll; ink and color on paper,dated 1817,1817,1817,Cui He,Chinese,,1800.0,1850.0,https://images.metmuseum.org/CRDImages/as/original/DP146997.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP146997.jpg,Fans;Portraits;Women,"The Lin Yutang Family Collection, Gift of Hsiang Ju Lin, in memory of Taiyi Lin Lai, 2005",False,results_harvest_17_departments/met_metadata.csv
38006,Portrait of the Indian Monk Atisha,Asian Art,Paintings,Tibet,Distemper and gold on cloth,early to mid-12th century,1100,1150,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP-42256-001.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-42256-001.jpg,Men;Portraits;Buddhism;Monks,"Gift of Steven Kossak, The Kronos Collections, 1993",True,results_harvest_17_departments/met_metadata.csv
816189,"”Abiding nowhere, the awakened mind arises”",Asian Art,Calligraphy,Japan,Hanging scroll; ink on paper,early to mid-14th century,1333,1350,Musō Soseki,Japanese,,1275.0,1351.0,https://images.metmuseum.org/CRDImages/as/original/DP-17101-002.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-17101-002.jpg,,"Mary and Cheney Cowles Collection, Gift of Mary and Cheney Cowles, 2018",True,results_harvest_17_departments/met_metadata.csv
53408,White Plum Blossoms and Moon,Asian Art,Paintings,Japan,Hanging scroll; ink and color on silk,1755,1755,1755,Itō Jakuchū,Japanese,,1716.0,1800.0,https://images.metmuseum.org/CRDImages/as/original/DP-12232-273.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-273.jpg,Flowers;Trees,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
53439,Women on a Bridge Tossing Fans into a River,Asian Art,Paintings,Japan,"Six-panel folding screen; ink, color, gold, and gold leaf on paper",early 17th century,1520,1780,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP704960.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP704960.jpg,Bridges;Fans;Men;Women;Rivers,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
53449,Six Jewel Rivers from Various Provinces,Asian Art,Prints,Japan,Six woodblock prints; ink and color on paper,1857,1857,1857,Utagawa Hiroshige,Japanese,,1797.0,1858.0,https://images.metmuseum.org/CRDImages/as/original/DP-13180-023.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP-13180-023.jpg,Women;Rivers;Moon;Landscapes,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
53429,Cherry Blossom Viewing at Itsukushima and Yoshino,Asian Art,Paintings,Japan,"Pair of six-panel folding screens; ink, color, and gold leaf on paper",first half 17th century,1520,1750,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP362588.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP362588.jpg,Houses;Trees,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
53241,Willows and Bridge,Asian Art,Paintings,Japan,"Pair of six-panel folding screens; ink, color, copper, gold, and gold leaf on paper",early 17th century,1600,1615,,,,,,https://images.metmuseum.org/CRDImages/as/original/DP362575.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP362575.jpg,Bridges;Plants,"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",False,results_harvest_17_departments/met_metadata.csv
